0.00000000000000000e+00	0.00000000000000000e+00
1.00050025012506246e-03	1.17861040000000004e-02
2.00100050025012492e-03	1.63758080000000021e-02
3.00150075037518716e-03	2.05017440000000023e-02
4.00200100050024984e-03	2.38600639999999968e-02
5.00250125062531251e-03	2.68825520000000075e-02
6.00300150075037432e-03	2.78420720000000094e-02
7.00350175087543700e-03	3.13283279999999956e-02
8.00400200100049967e-03	3.32633599999999918e-02
9.00450225112556235e-03	3.54542639999999923e-02
1.00050025012506250e-02	3.70534639999999943e-02
1.10055027513756877e-02	4.05557120000000285e-02
1.20060030015007486e-02	4.06356720000000324e-02
1.30065032516258113e-02	4.30024879999999915e-02
1.40070035017508740e-02	4.51454159999999938e-02
1.50075037518759367e-02	4.56891439999999940e-02
1.60080040020009993e-02	4.89834960000000361e-02
1.70085042521260603e-02	4.84557599999999936e-02
1.80090045022511247e-02	5.11584079999999955e-02
1.90095047523761856e-02	5.08065839999999949e-02
2.00100050025012501e-02	5.40369679999999908e-02
2.10105052526263110e-02	5.53643039999999961e-02
2.20110055027513754e-02	5.57001359999999973e-02
2.30115057528764363e-02	5.62438640000000878e-02
2.40120060030014973e-02	5.94902399999999928e-02
2.50125062531265617e-02	6.00819439999999913e-02
2.60130065032516226e-02	5.96821439999999925e-02
2.70135067533766871e-02	6.41439119999999974e-02
2.80140070035017480e-02	6.29605040000000005e-02
2.90145072536268124e-02	6.65906879999999951e-02
3.00150075037518733e-02	6.63508079999999972e-02
3.10155077538769378e-02	6.37760959999999905e-02
3.20160080040019987e-02	6.95172240000000996e-02
3.30165082541270596e-02	6.93732960000000981e-02
3.40170085042521206e-02	7.10524559999998750e-02
3.50175087543771885e-02	7.08285679999998696e-02
3.60180090045022494e-02	7.33073280000001160e-02
3.70185092546273103e-02	7.20119760000001025e-02
3.80190095047523713e-02	7.63458079999998623e-02
3.90195097548774392e-02	7.58500559999998603e-02
4.00200100050025001e-02	7.77211200000001157e-02
4.10205102551275611e-02	7.67775920000001166e-02
4.20210105052526220e-02	7.71454080000001235e-02
4.30215107553776829e-02	8.04557519999998527e-02
4.40220110055027508e-02	8.29984799999998468e-02
4.50225112556278118e-02	8.09035280000001272e-02
4.60230115057528727e-02	8.38620480000001334e-02
4.70235117558779336e-02	7.99759920000001207e-02
4.80240120060029946e-02	8.77001279999998357e-02
4.90245122561280625e-02	8.39260159999998395e-02
5.00250125062531234e-02	8.66926320000001305e-02
5.10255127563781843e-02	8.71244160000001350e-02
5.20260130065032453e-02	8.94752399999998310e-02
5.30265132566283132e-02	8.88195679999998350e-02
5.40270135067533741e-02	9.33133200000001439e-02
5.50275137568784350e-02	8.94272640000001451e-02
5.60280140070034960e-02	9.14902320000001434e-02
5.70285142571285569e-02	9.50564479999998213e-02
5.80290145072536248e-02	8.98110719999998391e-02
5.90295147573786858e-02	9.83028240000001496e-02
6.00300150075037467e-02	9.39370080000001412e-02
6.10305152576288076e-02	9.47206159999998271e-02
6.20310155077538755e-02	9.84467519999998181e-02
6.30315157578789365e-02	9.56641440000001453e-02
6.40320160080039974e-02	1.02908520000000170e-01
6.50325162581290583e-02	9.71034240000001603e-02
6.60330165082541193e-02	1.02972488000000167e-01
6.70335167583791802e-02	1.01229360000000157e-01
6.80340170085042412e-02	1.01901023999999452e-01
6.90345172586293160e-02	1.01948999999999443e-01
7.00350175087543769e-02	1.04651648000000166e-01
7.10355177588794379e-02	1.03004472000000166e-01
7.20360180090044988e-02	1.06314816000000173e-01
7.30365182591295597e-02	1.08425760000000176e-01
7.40370185092546207e-02	1.05978984000000165e-01
7.50375187593796816e-02	1.11464240000000187e-01
7.60380190095047426e-02	1.03676136000000169e-01
7.70385192596298035e-02	1.12071935999999386e-01
7.80390195097548783e-02	1.08905519999999409e-01
7.90395197598799393e-02	1.12311816000000175e-01
8.00400200100050002e-02	1.12135904000000175e-01
8.10405202601300612e-02	1.15334304000000193e-01
8.20410205102551221e-02	1.11448248000000180e-01
8.30415207603801830e-02	1.16293824000000184e-01
8.40420210105052440e-02	1.11880032000000185e-01
8.50425212606303049e-02	1.20627656000000194e-01
8.60430215107553659e-02	1.13223359999999384e-01
8.70435217608804407e-02	1.15094423999999376e-01
8.80440220110055016e-02	1.20515712000000191e-01
8.90445222611305626e-02	1.20131904000000192e-01
9.00450225112556235e-02	1.19092424000000197e-01
9.10455227613806845e-02	1.23298320000000197e-01
9.20460230115057454e-02	1.18212864000000195e-01
9.30465232616308063e-02	1.22674632000000200e-01
9.40470235117558673e-02	1.26272832000000196e-01
9.50475237618809282e-02	1.22210864000000197e-01
9.60480240120059892e-02	1.27088423999999311e-01
9.70485242621310640e-02	1.25121407999999323e-01
9.80490245122561249e-02	1.21859040000000196e-01
9.90495247623811859e-02	1.24689624000000207e-01
1.00050025012506247e-01	1.32989472000000220e-01
1.01050525262631308e-01	1.24417760000000210e-01
1.02051025512756369e-01	1.27280328000000220e-01
1.03051525762881430e-01	1.29343296000000219e-01
1.04052026013006491e-01	1.32893520000000209e-01
1.05052526263131552e-01	1.32077927999999289e-01
1.06053026513256626e-01	1.27488223999999317e-01
1.07053526763381687e-01	1.38170880000000218e-01
1.08054027013506748e-01	1.30446744000000225e-01
1.09054527263631809e-01	1.32029952000000228e-01
1.10055027513756870e-01	1.37019456000000234e-01
1.11055527763881931e-01	1.36491720000000233e-01
1.12056028014006992e-01	1.36891520000000239e-01
1.13056528264132053e-01	1.33469232000000215e-01
1.14057028514257114e-01	1.37259335999999260e-01
1.15057528764382189e-01	1.41433247999999234e-01
1.16058029014507250e-01	1.37595168000000240e-01
1.17058529264632311e-01	1.36635648000000220e-01
1.18059029514757372e-01	1.44519704000000249e-01
1.19059529764882432e-01	1.39898016000000236e-01
1.20060030015007493e-01	1.46998464000000245e-01
1.21060530265132554e-01	1.39178376000000242e-01
1.22061030515257615e-01	1.43832048000000240e-01
1.23061530765382676e-01	1.45847039999999206e-01
1.24062031015507751e-01	1.40009960000000239e-01
1.25062531265632798e-01	1.43352288000000244e-01
1.26063031515757873e-01	1.51987968000000251e-01
1.27063531765882920e-01	1.40617656000000230e-01
1.28064032016007995e-01	1.52755583999998140e-01
1.29064532266133070e-01	1.45271328000000255e-01
1.30065032516258117e-01	1.53587168000000246e-01
1.31065532766383191e-01	1.43016456000000236e-01
1.32066033016508239e-01	1.54194864000000265e-01
1.33066533266633313e-01	1.52563680000000257e-01
1.34067033516758360e-01	1.49733096000000260e-01
1.35067533766883435e-01	1.55250336000000266e-01
1.36068034017008482e-01	1.48021952000000234e-01
1.37068534267133557e-01	1.53859031999998119e-01
1.38069034517258632e-01	1.58896512000000267e-01
1.39069534767383679e-01	1.56977472000000257e-01
1.40070035017508754e-01	1.54290816000000247e-01
1.41070535267633801e-01	1.54722600000000265e-01
1.42071035517758876e-01	1.55794064000000260e-01
1.43071535767883923e-01	1.60815552000000278e-01
1.44072036018008998e-01	1.56257832000000263e-01
1.45072536268134045e-01	1.63502208000000288e-01
1.46073036518259119e-01	1.58128895999998076e-01
1.47073536768384194e-01	1.54674624000000260e-01
1.48074037018509241e-01	1.69595160000000272e-01
1.49074537268634316e-01	1.62222848000000280e-01
1.50075037518759363e-01	1.56401760000000251e-01
1.51075537768884438e-01	1.66812552000000280e-01
1.52076038019009485e-01	1.61775072000000270e-01
1.53076538269134560e-01	1.65325296000000288e-01
1.54077038519259607e-01	1.68299808000000273e-01
1.55077538769384682e-01	1.59520199999998058e-01
1.56078039019509757e-01	1.73161376000000283e-01
1.57078539269634804e-01	1.67916000000000287e-01
1.58079039519759879e-01	1.69595160000000272e-01
1.59079539769884926e-01	1.70026944000000291e-01
1.60080040020010000e-01	1.65421248000000271e-01
1.61080540270135047e-01	1.70026944000000291e-01
1.62081040520260122e-01	1.72441736000000290e-01
1.63081540770385169e-01	1.75400256000000310e-01
1.64082041020510244e-01	1.70698607999997920e-01
1.65082541270635319e-01	1.68731592000000291e-01
1.66083041520760366e-01	1.75784064000000295e-01
1.67083541770885441e-01	1.72329792000000287e-01
1.68084042021010488e-01	1.76743584000000287e-01
1.69084542271135563e-01	1.76951480000000300e-01
1.70085042521260610e-01	1.74056928000000305e-01
1.71085542771385685e-01	1.78470720000000305e-01
1.72086043021510732e-01	1.74632640000000283e-01
1.73086543271635807e-01	1.82932487999997756e-01
1.74087043521760881e-01	1.75975968000000288e-01
1.75087543771885928e-01	1.80677616000000318e-01
1.76088044022011003e-01	1.77815048000000309e-01
1.77088544272136050e-01	1.80389760000000315e-01
1.78089044522261125e-01	1.85763072000000307e-01
1.79089544772386172e-01	1.82500704000000319e-01
1.80090045022511247e-01	1.79286312000000309e-01
1.81090545272636294e-01	1.87010448000000329e-01
1.82091045522761369e-01	1.85187359999997719e-01
1.83091545772886444e-01	1.80773568000000301e-01
1.84092046023011491e-01	1.91056424000000336e-01
1.85092546273136566e-01	1.84035936000000316e-01
1.86093046523261613e-01	1.87394256000000314e-01
1.87093546773386687e-01	1.91712096000000332e-01
1.88094047023511735e-01	1.84083912000000322e-01
1.89094547273636809e-01	1.84803552000000315e-01
1.90095047523761856e-01	1.96125888000000331e-01
1.91095547773886931e-01	1.89521192000000310e-01
1.92096048024011978e-01	1.88737584000000319e-01
