0.00000000000000000e+00	0.00000000000000000e+00
1.00050025012506246e-03	1.19940000000000012e-02
2.00100050025012492e-03	1.59920000000000027e-02
3.00150075037518716e-03	2.32383750000000021e-02
4.00200100050024984e-03	2.27386249999999984e-02
5.00250125062531251e-03	2.24887500000000053e-02
6.00300150075037432e-03	2.77361250000000073e-02
7.00350175087543700e-03	3.59819999999999932e-02
8.00400200100049967e-03	3.02348749999999944e-02
9.00450225112556235e-03	3.59819999999999932e-02
1.00050025012506250e-02	3.37331249999999958e-02
1.10055027513756877e-02	5.09745000000000337e-02
1.20060030015007486e-02	3.54822500000000277e-02
1.30065032516258113e-02	3.97301249999999911e-02
1.40070035017508740e-02	3.89804999999999943e-02
1.50075037518759367e-02	5.69714999999999944e-02
1.60080040020009993e-02	3.82308750000000253e-02
1.70085042521260603e-02	5.99699999999999886e-02
1.80090045022511247e-02	4.59769999999999901e-02
1.90095047523761856e-02	5.09744999999999920e-02
2.00100050025012501e-02	5.47226249999999900e-02
2.10105052526263110e-02	5.84707499999999950e-02
2.20110055027513754e-02	5.69714999999999944e-02
2.30115057528764363e-02	3.97301250000000605e-02
2.40120060030014973e-02	8.19589999999999902e-02
2.50125062531265617e-02	5.39729999999999932e-02
2.60130065032516226e-02	5.84707499999999950e-02
2.70135067533766871e-02	5.47226249999999900e-02
2.80140070035017480e-02	8.09594999999999898e-02
2.90145072536268124e-02	5.09744999999999920e-02
3.00150075037518733e-02	7.79609999999999886e-02
3.10155077538769378e-02	3.99799999999999947e-02
3.20160080040019987e-02	8.17091250000001323e-02
3.30165082541270596e-02	7.64617500000001199e-02
3.40170085042521206e-02	8.09594999999998510e-02
3.50175087543771885e-02	4.79759999999999076e-02
3.60180090045022494e-02	8.17091250000001323e-02
3.70185092546273103e-02	8.09595000000001286e-02
3.80190095047523713e-02	7.79609999999998499e-02
3.90195097548774392e-02	5.84707499999998909e-02
4.00200100050025001e-02	9.09545000000001463e-02
4.10205102551275611e-02	6.97151250000001138e-02
4.20210105052526220e-02	8.39580000000001297e-02
4.30215107553776829e-02	7.49624999999998626e-02
4.40220110055027508e-02	8.39579999999998383e-02
4.50225112556278118e-02	7.79610000000001274e-02
4.60230115057528727e-02	8.17091250000001323e-02
4.70235117558779336e-02	8.84557500000001384e-02
4.80240120060029946e-02	8.69564999999998395e-02
4.90245122561280625e-02	8.79559999999998399e-02
5.00250125062531234e-02	7.19640000000001112e-02
5.10255127563781843e-02	9.29535000000001471e-02
5.20260130065032453e-02	8.77061249999998294e-02
5.30265132566283132e-02	1.01948999999999804e-01
